Id,pricingInfos.price,pricingInfos.rentalTotalPrice
4b1b96d028,403451.94,2363.42
2db3d129fa,725962.4,3595.54
47501dab75,800379.98,6345.12
19897212aa,296560.78,1432.64
72061bbc07,244831.08,1718.6833333333332
78a7c087ac,396532.53,2189.126666666667
1ec2544287,1934449.8,8623.5
b364f71987,151142.18,961.06
d2e87d0032,562757.68,5202.08
49d2f0bb67,2260019.904666667,6614.88
b95c568c42,199797.58,1332.42
672ecbcf15,563053.3,2044.32
1e19d10ee6,197557.28,1289.59
8384bb8890,734901.92,3915.36
e240e3f4e8,510995.4,3981.25
c66c38ab4c,180379.58,74893.6
d5939bdc16,1017617.8,4937.06
4bcdce70e2,694455.8,3305.15
cca250b401,2895171.84,30018.5
ea094457b1,610746.86,2501.99
c4376d6eb5,335375.84,2943.86
5aa275c622,178905.8,840.88
299ae1f6fa,743498.18,4640.29
d3fe1a02fa,149416.3,1261.9333333333334
d79854b715,713075.96,4816.86
e9f898bcac,166365.08,1015.71
19545d1c11,159082.88,1043.2
8711a3a7c9,611095.74,3335.44
ea17f35a3d,660831.02,3464.06
4615b61a42,815410.3,4201.06
532bd92006,253175.66,1596.16
1ed0d9bb65,2032807.2928571426,9132.18
fe29de0b28,1805327.78,8457.62
1d52d08eab,221693.98,1248.66
84f25e55c9,513601.28,7749.68
7a4a385cc4,241363.88,1886.018888888889
059beca3ce,760913.96,3302.5233333333335
0333364a57,1861985.5,8956.34
dd1fb6d610,219946.74,2127.7
3b377cdda9,276947.66,1665.82
baac63eced,911819.4,5203.38
eadbca3590,750833.94,3270.5446666666667
e70d6127f0,1013361.82,6208.7
fd23ee869c,679385.06,3746.28
4b19b8a40c,217841.84,1197.76
699d834bc4,375943.34,1855.54
0407ab7315,194186.4533333333,1577.76
fd6b74d76d,370823.4,2831.94
ec4e6c4e89,2506465.8,8741.38
6ec4e24e65,1911615.92,5470.48
bbe912b92d,628129.6,2605.84
a948e49fe6,368307.7,2343.68
2ee7017932,303323.6,1697.42
40f96731e6,325138.12,3399.42
1181b25571,308944.88,1719.58
ae705a1ea7,857681.86,4008.27
a4223572e1,684844.6033333334,3578.36
678f1dc27f,597248.36,2588.38
b7e3a35f77,798314.92,3878.52
456bb7e945,1305821.96,8722.32
eeb2988b57,243039.62,1563.7
d3b28d8443,379523.18,2197.7
8fc8582093,258734.66,1258.28
97b3c8b240,158281.1,67959.15
f615711fe2,323147.94,1829.52
89ed8d4694,489411.57,2274.94
430f652ca6,653134.12,4103.9366666666665
8630f53687,587761.78,4575.26
9645e1233d,205144.56133333332,1605.19
745d865bfa,209435.0,2508.366666666667
b2a24c0692,381875.16,2060.24
a99599a122,613020.36,3174.05
74d3a8b481,228252.8,1570.84
41b3359fe3,418191.18,2185.3
175b73392f,419341.98,2651.3
0c87075e0e,184729.98,11273.51
9709dc025a,284343.06,42620.22
11bab428bb,1318308.04,10060.08
da97db5159,3958140.0,28859.26
ad56f93c20,361759.92,2309.36
fdff202641,282680.66,1707.38
f5e19d96eb,559159.92,3298.28
31c3b4c118,412229.22,2090.48
1fd1f716c6,165087.92,4466.72
aec711b6f9,318065.9,1978.64
676b110405,619886.4,3018.8666666666663
33854d8923,316756.5,1643.32
2560058560,296455.54,2071.02
48a93ee3a7,278501.76,1417.74
8cbfc4e465,826055.8,5134.16
74d5c5214f,242605.24,1316.12
74787950a7,390395.54,3001.193333333333
2411df38bd,1081121.9,7441.64
5766b4146e,941863.8,3974.36
e0816c5ff5,411122.54,2207.7
399e69b20a,453704.68,2236.02
50d99ea323,943655.74,7057.78
1c3065bb67,1698832.8,7633.64
5cfd995a77,256264.48,1148.444761904762
19a5cae742,967511.78,4350.0
304ad214c2,419895.56,3096.58
10dd295e68,3718329.78,14219.76
34f446413f,359418.0946666667,2097.02
327209d306,309510.96,1889.52
6563726725,254211.58,2218.1533333333336
f9b6119bb3,507580.9,5145.84
7ddb5fb9d1,168943.58,1083.34
9729f4cc5e,465223.9,2322.9
1f336c8ce4,542773.3066666668,2578.1
21580bdb7c,213443.66,1606.9
f18f63ced1,646799.78,3545.02
88347ece51,257047.86,1378.22
efae0fd0db,893348.32,3989.28
50128e469c,2092159.84,7795.7
5d9b489160,1325286.6066666665,6491.64
3324cfbcef,1292213.86,6260.2
b9bfe8ab51,1867355.5,8775.38
afe76f9df1,476202.36,2093.51
542aec88d4,262716.64,1471.9
b3fa80ed81,698904.86,2915.58
5af190b01f,344749.74,1769.92
604a992ecc,464848.92,2750.26
e65d669a90,1099573.84,7143.54
2904a74fcb,635221.96,3696.9
3a764961de,287755.92,1893.64
cd42673372,216684.16,1488.12
1c540febf0,221689.98,1722.1233333333334
c912e3d32a,564157.96,3754.88
4bc4b6c3cf,539530.58,3518.56
00b3ce446a,864982.875,3968.04
e11d0eb0ea,308097.84,1467.36
e9a247d495,395827.36,1840.22
cd0e69f743,210754.93333333335,1417.8
4bef5fb5ec,895579.8,5192.3
3d9097a053,3351458.0066666664,13304.04
dea8d63fc4,637979.84,2770.88
5061a6a59f,382361.0,2113.74
616e3cbdc7,232537.34,1246.26
d1ea437b5e,786574.5,5848.72
10ab97d51e,154000.0,67976.43
487edca90b,669115.88,3947.0
ccc1ca5c47,359592.2133333334,3110.2
0f7573754e,454017.04,3460.92
334f850f75,1499022.02,8811.92
03da505307,292128.38666666666,2352.34
892bfa9686,936452.38,6146.54
7c1ae3087c,558403.8,2726.7
124c50137f,387514.79333333333,1908.92
ddc9557207,423401.84,2319.1
3409bb3f3f,280209.84,1487.54
1df7ede767,316405.56,1993.24
62f42ef826,330349.26,1454.86
6987d91b79,557549.58,26912.2
8af9fb074d,634683.0,3155.586666666666
b325cd21d6,671873.96,3037.52
a85506b97e,2541592.5733333332,12486.94
76254eb249,188210.26,1261.92
f56a1752f8,1669163.96,7905.32
c2dedcdc3a,834282.9733333334,4614.52
c057a14420,304474.68,2132.06
0f1c456d79,330469.94,2202.82
f6ff2a3e12,455375.11333333334,2650.62
ae818c502e,1011609.04,6646.22
96e16615c6,1323000.0,7961.6
3dd6146c43,633989.92,3184.76
34899a5e21,185017.9,1261.92
fe31d67fe0,420447.62,2060.36
30c0b4f02c,1663129.74,6569.72
c233b07bba,1546159.96,6656.0
ac1612ceeb,1298079.98,5554.44
271321c18d,267371.96,2290.6
52c5c053f6,928824.62,3641.76
1e85ed04c9,2015811.7,7716.96
002c418200,402415.98,3105.9
f671fd54e5,330283.2,1189.4533333333334
d1a1d34475,1260349.9,6843.86
ea150d460a,264010.3,1785.4
6e3e4c1b75,975715.66,4721.74
7612e0e663,349248.7,1798.76
5ae970afb0,343209.78,2479.988
e43b2e519d,411521.7,2164.2
9944771a2d,565277.76,2341.05
0d29246e80,1054343.2,9494.323333333334
b9e2ea6459,248940.46,1778.11
1be17362e4,237091.4,1262.52
71d0971195,340215.2,2110.84
6a5e0c1565,1268302.0,14901.18
8485416239,206233.81333333332,1121.56
24fbb3cf78,415246.04,2118.6
1103c26ac7,382311.96,2083.28
1b076e5ea7,359741.26,1529.4
5c1ab2e403,1013989.04,3983.94
6f001406f4,674176.9,2215.8
f04c8b832d,216103.92,1345.2
739366fab7,376397.9885714286,2661.98
2d98b487ad,642670.0,3236.16
3148108d46,292563.44,1890.26
50ef177767,621383.16,4033.83
ab44860963,4790201.26,26157.8
3bcc053741,359212.01200000005,1861.6744444444446
d8a1497fc6,979369.92,6167.5
533cca1463,423793.94,2483.46
b4745e5182,262975.8,1316.27
87487ec0ea,285025.72,1963.06
56ab41d019,404990.28,2366.066666666667
86f60b83fa,239180.42,1264.2
fc82e367ca,200535.84,1158.902380952381
850ba1cf31,2684080.0,15219.38
f3873044b0,672134.26,4338.74
8c18b41639,1606626.96,5877.04
ed68dbe3d3,260119.58,1499.9066666666668
abf5746f9c,326234.805,2481.82
e7eeca50b6,450994.98,2470.36
11c8894593,500835.74,2559.26
ed44f17b27,3585329.92,19199.4
331d02f4d4,1595495.94,7563.3
7289f139f5,762630.28,3353.96
eb17304768,280750.9,2277.6
a36c161ad1,303620.72,1681.66
f78bde5f4b,287798.2,1929.22
f089a4674d,242583.22,1495.16
69efbc8892,261117.8,1517.74
419528324d,245828.64,1670.28
099a17c86c,486513.18,3100.1
9d92a4a5db,560062.9,3832.71
211727fa50,1128805.84,4827.4
032b3d38f3,249899.46,1929.0613333333333
48406e2cfe,236614.741,14179.42
00d5a39d93,397627.36,1973.42
21b5e642aa,2646032.58,11232.08
2107d42d3c,465097.88,2324.22
66f0eb9793,540301.4,3754.22
4449850794,1819726.4,7998.96
98137cec0c,935311.6,4058.34
7a48c429b8,359883.54,2026.92
3426125c5c,496594.46,3679.02
c2ad954a81,1130373.46,4807.5
5c432419b3,1020067.6,5588.36
c860858011,1500388.84,7719.18
b80515fcbb,200719.14,1584.18
e8648f36ac,360613.66,22344.224
0183249d1b,798655.14,3419.38
fc8205b872,272221.9,1721.6
8b92e9c612,1090445.72,4533.32
3fc3c73fd9,308021.94,2072.92
58d4ed3807,707861.0,4295.64
fdbd1b639a,301747.416,1489.06
908f200944,1655359.94,11574.96
615a65977e,1275400.0,8032.92
932b04d996,1416547.96,7760.16
5da9e6e40a,329804.02,2086.04
a933be50d4,467330.08,2605.54
300458f030,429256.12,1964.5
ceb693d3e0,372428.98,1842.0
a1adff6226,286010.14,1734.816
9b58842093,422589.94,1612.68
6b7fe31026,1006879.92,3902.16
82b98751bf,745921.3,4872.0
6e80bcb9e4,361832.4,1872.44
88d9247a66,239314.94,1248.140761904762
81957de96e,454386.45,2380.44
b348e62404,572367.3,2490.72
b9d5aed527,1257338.44,7148.84
27cf180d59,1814217.84,9561.8
0f24b9ecbc,337445.22,1443.32
5e342fa8b1,991283.44,5582.32
f100874609,613815.84,3619.3
bfe7446f5d,419167.585,2971.1
bb7923d79e,683708.56,3146.64
d7d6976779,1212623.9,4109.58
4363db313c,558378.72,3140.62
05b52b3a13,321209.42,67157.82
d47f7d115e,366799.94,2297.64
1da99d049b,598162.84,3273.78
ecff9c7ea2,222323.86666666664,1304.0
d9633a8c8e,272746.86,1256.04
82f8a1bb91,1631247.0333333334,8733.02
34a9ff2b38,613466.0,2494.04
4dc25a3f4d,1266109.16,7589.96
3f7ffba010,1839081.84,8088.35
a81bf4088b,222801.02,1862.4879999999998
3c3397c44b,1685137.82,7752.18
81ede5fe89,921927.78,3866.58
2401c6fa8b,241586.88,1678.16
2adddb0bcd,440747.84,2175.18
1b9fb71025,434466.4,2525.76
df0dd88281,1677550.38,10076.56
bd6c7498b9,623670.44,4677.3
84cf861b7e,633271.3133333334,3528.02
333a1d44a4,1995405.68,10927.38
7f37069e70,444478.1,2820.34
299b27b7f5,336867.96,1995.72
103f2846e2,1355269.98,6672.6
c826bd181d,199150.0,1097.6936666666666
23c7f0f016,191723.66666666663,1071.455
d97faec103,227527.8,2421.26
71e6990418,235049.26,1305.3
c069d1b90e,877281.82,3725.58
274fa6a4bb,609496.76,3524.95
e06ca383a4,245266.2,1806.2
2f1c22a946,488655.18,2112.136
f0aa4e3c86,297177.9,2052.4
e45daf2cc2,531480.02,4074.82
8ac9ad3dc7,688966.02,3335.02
538759f331,373498.665,2866.0588888888888
9f53a1acbb,3781861.8,17045.14
aa21ba0f6b,792134.0,4817.2
7c1c6cd518,955481.94,6963.44
4075fcbc80,941905.96,5190.44
6edf27561c,4531981.84,33674.64
1748ea7182,491870.06,1661.48
18100004d3,978019.09,2552.422333333334
8b06095611,626079.94,4161.88
7f204f3e5a,669955.98,2532.48
a6c7765c33,291116.43,1559.8333333333335
95d84b9b03,656599.98,5408.12
8df96687f0,577149.68,3741.14
b1f97f1fac,307158.6,13933.48
3786682855,830857.98,5029.8
274ca8dc26,324813.94,1525.06
03dc08ca9e,392723.3333333334,2171.46
9c304dd3e5,259802.08,1347.12
5a09478d5d,912757.52,4795.746666666667
74fba190ef,886696.86,5498.24
8141e60118,189391.23133333333,1760.8783333333333
d58fa07a5f,186587.16,1855.5
7f529e5b82,1322621.86,32066.72
a34bb504ea,207169.46,1699.38
48dcc08f2d,3052643.98,11875.04
d74f1c4e64,829660.92,3258.22
f29f3ee2de,369715.7066666667,2692.88
b0d7e72520,749121.62,5768.94
54fa970c25,220317.76,1515.8713333333333
77a21df0e3,359786.0,1826.6866666666665
6a13b1e861,765104.9,5649.546666666667
c4a59d9c87,207898.76,1309.46
e5b4d12254,1614269.94,7083.8
4192dcf0fe,355613.98,1966.22
c49c412a53,329338.12,2884.0243333333333
c061ef213f,498483.32,2289.8
448a1baa44,820308.9,3733.88
5242d08ec5,285445.32,1585.14
df680517a3,760703.96,3181.83
6acdb479ed,1033367.8,7103.9
cfeaec630d,210320.34,1206.0314285714285
f0ca590a4d,366210.48,2043.14
a6495737e3,3596220.42,12383.14
0a9b5565a8,409552.86,2129.98
b5e9e8a959,603519.223,2463.06
a4c4191b97,927858.2,5034.46
af76b1da04,181453.96,1413.96
10cc5d36a7,716694.9,6402.78
070e8a06e2,998955.86,8434.58
c9eedcf1cd,233396.36,1535.9
00ff7bde53,2626316.464761905,11429.72
8eba80c66c,754305.94,3823.12
4985036d0a,792912.12,3327.563333333333
ea5a6aa44a,374071.32,2031.16
d9663dd276,460180.54,3026.62
1b821c8b52,324895.1,41776.06
349e6b2310,819591.5,3703.36
e4be7fbdd1,325369.74,1871.14
13b5579d77,279238.02,11626.88
01c771b4a3,1384375.9266666665,10073.22
fcabcd9313,607688.62,3570.88
4a22d1b203,259116.04,1404.28
6979ed4f29,370823.52,2326.54
a624d9f3a1,550025.8,2477.62
8268ce7593,302333.64,2495.5
e213002d26,1175831.96,5495.26
f0e1fb5a5d,362264.0,2000.96
b822a7e88a,130899.0,51174.523
2e15d595d6,256213.4,1665.66
3bdbe3024c,415829.36,3894.82
0b3f942f48,165904.28,982.3
d8fa3968d6,930187.66,5645.82
85cee7cc8f,133272.755,1082.1666666666665
5e6b49b30a,251393.26,1314.16
774f1cd57a,225006.52,1325.3857142857141
39915bc73b,623383.5,2288.413333333333
2e044e6bef,341658.36,1979.56
d0d7c621f4,378710.89333333337,2809.066666666667
b3020019d0,1398529.72,6764.26
c693b62730,1535407.88,7235.44
c6747d00e0,788490.44,4942.3
55646fcd84,937495.32,4141.62
f54179a98d,382222.84,2736.7013333333334
e239e96c30,3829678.7,34313.04
9b5f15192d,420818.29333333333,2582.54
5aa3e38d11,133653.7713333333,51202.79266666667
211bcf126b,360051.98,2331.94
5314170fc2,598499.82,5057.32
070b1854f0,462643.74,2570.652
24156a7a25,483536.5331320345,2481.28
2c1ca3aa7e,1122603.92,5490.62
875455fdf6,712227.48,4116.22
bc10ca28da,2479662.56,10558.92
1e6a8d110f,685846.0,4171.02
c25ed5a18c,197161.88,1211.04
d121b8c647,777812.0,4687.0
65ee999ccb,245643.1,1766.74
f5f3513ebc,245721.42,1569.9733333333334
efe133e789,384152.83833333326,2255.84
1b1784a02f,149953.8,1102.67
95f10c9cdf,189474.56,1048.959142857143
b442fbf8a6,214553.08000000005,1567.94
071dfe87d1,286883.12,13699.88
7eaa7f411d,1292745.82,7497.94
72be2a8abe,229910.54,1223.24
669d4d287a,583973.36,3029.14
6d39671c5b,310001.7,1918.4
fb20659ad5,423031.64,2182.68
8221dfb812,2652439.9,11830.14
2a2c616a35,938962.9,5040.84
5637960e36,210944.8,1197.31
290e78849e,273589.14114285714,1801.36
019b31817d,237043.76,1318.3628571428571
9d7d97d39b,465709.8,2689.28
5e1a3d49cd,180934.77,1483.16
5e83673e87,454960.38,2398.0
6d9cac5d03,5089881.96,35261.58
f9121a2d9a,479583.66,2302.62
184e3ddf42,803412.5696428571,4914.36
36f6a16468,144360.94,52974.82
753590076e,1232521.02,7302.34
6564d51a56,1562147.92,7129.76
0901c22e9a,733977.92,3502.7
ad41e62d58,333423.9,2695.48
ce3ea33d24,573285.86,2067.18
967cc2e74a,255404.3,1312.94
1303617667,1529149.76,12134.82
deda952b1e,428119.8,2252.2
dce826d8cf,282637.18,2470.58
59811a6550,1274447.94,10094.06
f122e1095b,290289.96,1706.07
7188347585,517222.72,4121.1
e4fb5085dc,428945.76,2074.56
1f7c51e049,563289.84,2842.4
23493a30c3,380715.74,2060.64
3bc6d9c2b2,805783.9,3767.54
75b5f54f09,297745.78925541125,2119.5
61d4b2769f,797229.94,6101.22
92416bbe3f,3251569.96,11815.7
a5eb032453,364413.2,1753.76
e5197d493b,228745.52,1316.66
b37f67d3f2,464054.64,1884.14
4e563681b8,360716.88,2235.46
3c9990c944,403892.38,2591.6
8303679555,1534539.82,5430.4
26b8de8901,229292.56666666665,1632.12
7679612ac8,282614.14,1779.33
3f4929a0ff,229657.94,1410.94
ff4fd3a79b,773310.9,4337.54
c0852fdea1,2782428.62,10433.62
4cc0903ea7,270243.2,1521.42
c20148f92e,216931.22,1444.74
479ab9459a,1146108.0933333333,5536.46
53d43b98b7,288313.7,1761.36
d069e50f60,352391.18,1997.06
d196e1e61e,545075.9155,3757.52
85ec970ad0,3525514.34,15097.98
45393d86b6,2856025.4736666665,8292.78
94850f2781,2029929.46,10034.36
dd0ebc6b46,4171999.9,39418.54
00f025acf5,1673405.96,9042.36
5ea003de95,610176.0,51905.42
03a0de7940,2170573.84,7924.38
d174372397,391272.0,2356.16
cb870096b1,915655.8,8995.82
2b6da288de,1260041.96,14990.78
336caecafb,1876167.88,12043.46
794620f749,2067645.8,12968.7
a5ef8b1975,343294.58444444445,2287.7
8e4c9283c4,616503.9,2377.8586666666665
16a9c30fd5,266165.60314285714,1425.48
b2995af549,319682.8433333334,1932.1
fc16092081,350363.86,2894.98
da66000c9a,153510.0,67976.43
ce01a26d26,615003.14,3938.7
b95bafbb95,1537621.76,7888.64
0350c70878,2540495.88,13127.68
c2f2b5c940,431871.72,2857.98
54e64a788c,267868.598,14338.58
afa7dd4339,1386553.0,6220.6
f8f78dad72,954015.86,3634.24
30894b24d7,763156.68,6109.8
77331aa57d,782544.5799999998,4294.58
ef2c57d0e5,236162.3266666667,1714.246666666667
481d756f51,351927.22,2034.2
04e12f08f4,263563.54,1533.84
1dd214c2fa,1256846.98,16645.4
102d8e563c,407433.56,2354.98
d568aebef7,443243.095,2135.5
91749801b0,384005.98,2544.53
4a7e2913c1,806490.94,3926.5
8e79efa035,635745.68,3619.88
a78f443b50,736019.18,5116.876666666666
fc99bda987,369691.46,2521.3
9049993da5,1197713.8,6368.972
64ffc8968c,278584.42,1087.94
9c64615e5a,1689855.84,12958.6
ef79bf9054,322115.14,1782.02
c37bce1b49,486459.28,2121.41
c764dc8346,543242.16,5854.92
51ece4d37e,690785.2,2987.98
9775979756,892933.98,3988.46
86f6fe1218,1894199.1,9003.36
d6f3aeafa6,387176.98,1961.596
9f4cf9b9a0,730953.92,3283.34
37214087a3,183610.0,1266.52
0df2d35660,236211.22,1925.77
8e8ec192c4,271675.6266666667,1499.27
1fbfb98687,459213.56,2146.9
17ce55b747,412085.26,3766.06
e9a5973053,298905.56,2162.48
29ee0f1e08,473942.9,2320.12
2c1a95b8a9,209245.65,1377.56
8c4e18be69,146741.0,945.06
c9fc31e838,3438866.715,16354.44
4aea8bec00,1012261.06,4760.68
3cd2fb48a7,399162.7,2760.4
4e0ef8392e,377243.82,2050.34
9ca95cba49,513360.04,4611.6
ec63870db6,514156.6,3287.56
292f019e27,1593003.86,6122.6
b3403561d9,348262.76,1547.4
ef51490187,1027329.14,5189.0
a1e9ed1541,1009665.38,4286.96
0560136bbe,267345.0,1474.4
8bd8135dbc,1434831.94,6866.32
d505a6ad1e,1065161.71,7559.84
d89e7382b1,187857.54,1285.3
c585d6db2a,202727.4,1293.08
e1441d3f0b,264725.62,1478.46
4ef98fe221,931071.04,3320.5559999999996
48ba15dbe2,708335.64,3370.46
415ae8960f,1206841.94,5285.38
3ea111899b,251387.3,1346.2
64fd774472,458572.5,2459.62
b05afc530e,1335415.0559999999,5845.26
c6e9a67287,624329.96,15229.86
8b015f5df8,1078256.6066666667,6015.92
985cb0e71b,268994.8333333333,1330.04
06d3685545,225759.23,1597.38
1b3416150e,305231.04,1892.52
7599f65cf6,546657.7,2477.15
9181c510f1,248079.82,2655.14
e9620f09cb,631635.78,4847.02
8ebdbc6a0b,604046.26,3274.26
7ade701199,161190.4,957.91
c59525686b,211105.84,1329.144
ee255f7555,605933.86,3487.32
1aead198b6,1336565.44,7349.28
6501d610d3,640667.98,6860.32
e0300f3cd4,181607.96,1402.46
fff42d4b40,1468123.96,7189.84
1d5d0e5c69,592479.88,2600.82
015108e2e8,182372.34,1276.08
c352a67cbd,1098987.82,4694.8
a8993c2675,215025.82,1399.8
ecf4ddb31e,465099.52,3155.28
0edde0e131,363522.6,2631.3
66da1fac03,1168467.74,7443.86
1595062c95,2340269.72,6218.04
5a00a00e70,343656.58,2130.74
9c25019aa5,923988.62,8403.88
6b564e3844,266965.78,1859.6866666666665
7085f830fc,1354289.86,6796.06
fe7f967857,5187700.0,21294.84
f1cd39c7e7,1495017.98,8421.1
7b9cd1d1da,1257524.2733333332,5495.54
f0401e1712,4669993.86,24367.57333333333
b21f28c01f,202205.08,1453.1566666666665
9963a692e5,218606.46666666667,1470.14
df339cd68d,646743.98,3539.54
f497a03007,258057.16,1959.38
387196506d,264660.2,2047.32
d52c8cac01,1264695.3,5800.66
771b5756ba,706854.04,4206.88
1e50427f0c,644916.96,2564.44
516747a56c,545564.44,2555.68
5164f2911e,1456199.94,7727.66
0d1132e54c,198804.18,1767.5303333333331
04daf331d0,309475.52,2151.1066666666666
3cb2b4586f,427826.22,2738.43
070a1acade,1226189.92,6463.52
cf6c18d4df,328610.68,1879.74
c9e32ae549,1147585.64,7212.3
579881fc69,2573339.42,8707.34
751565e7c5,5238855.92,37953.96
cbb75cb3b0,563415.92,2756.12
8d75f6afd4,241111.06666666668,1544.14
75ee6aeaa5,278081.5,1737.89
20b62afa66,405621.16,1984.02
8801603454,3516099.72,29632.26
79bfa42914,1303889.86,6551.6
e677f6d9e4,3416699.92,19660.54
a1904b1254,1446745.82,8642.54
bdf885ca98,581601.98,2102.42
b633ab8c56,483424.5666666667,3769.32
6ae5d26ab3,241446.34,1968.59
b447b77fc6,381359.88,2387.8
1317cbb4c2,223425.76,1617.9133333333332
dcf71870f7,589584.8,2509.5
6ca753941d,784769.72,4014.36
80252f8835,4342967.8,29105.28
279941ef94,262632.78,9731.78
d2de27cede,179713.87333333335,1044.55
690f19f353,2943345.96,12642.78
ae765c0298,570317.92,180315.41866666666
63ec953f11,752037.86,3981.18
e86c13e2e8,1320479.88,6706.5
0f8aacc121,293035.56,2252.8
ccb5d1b401,254123.06,1488.52
ca7e00ca82,203528.89333333337,2220.7526666666668
0c4a60fded,1363655.84,8713.7
562001f8f0,900345.36,5290.38
98e8107742,252434.2,1662.52
996f78e3b5,185077.62,1253.78
590577f006,1386708.8,6818.98
7f6d80fef1,891099.74,7061.66
b1617c9a91,245537.02,1722.44
96ff79e01d,369390.0,1963.94
8a87887cee,2925554.63,10437.4
1d5114e1de,468026.78,2352.36
f3ac8a671a,667274.98,4000.54
eba93183ac,262093.72,1670.8105555555555
b9c430ede8,880137.82,3785.1
0fb73ebc7a,1042332.0266666666,6538.32
c056e563d1,148168.64,842.72
69122900af,168383.42,1106.06
0c13ee10d8,169890.0,1331.6
7ae2d312ef,780079.76,3318.06
a90b19f970,202964.37333333335,1196.16
60fe27dd9b,238244.52,1435.62
ea557389a5,665013.96,4153.88
1c8abd7ede,395905.76,2671.6
f0ff9950f4,1887059.62,7431.46
66dabf36b4,1965647.74,7112.38
201d87d5bf,479374.14,3144.92
73719978ae,552815.46,2250.16
76e38cd14c,687470.0,6190.1
bc016ea4a2,2485745.74,9607.28
073af9a275,406559.98,2216.14
b04091eac4,2186127.78,10694.86
74098d5946,850741.32,3749.42
49214ff68a,218890.58,1360.72
6846fbbaab,874878.5866666667,3299.22
68861f6d07,1670661.58,10581.72
be969b54f6,279263.28,1727.6253333333332
2a4cef7bf7,2666140.2,11930.14
e742488890,807763.94,5245.235
91bb3be7e4,290775.3,2038.74
1393dc5779,899962.08,10269.18
c539e79df0,3328826.6466666665,11018.58
44d896ee0e,554364.72,4156.82
8835c7873b,286690.38,1793.38
c191904b85,522613.45666666667,4595.64
8a788f4343,1415834.0,6728.5
4efac5509e,195055.9866666667,1920.4473333333333
3b075b0fad,175653.74,1538.1303333333333
ee0dc8e781,273153.66,5678.64
d281c91cbf,405421.2533333333,2268.64
52806d31ce,1081779.8,4245.34
bf68901a1e,448055.8,3152.126666666667
0cb6d44534,3607632.0,14608.44
